Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Single line rubber stamp without self ink ,Single line rubber stamp without self ink ,2,pieces,PO2GEM,10
2,Rubber stamp without self ink  double line,Rubber stamp without self ink  double line,2,pieces,PO2GEM,10
3,Without self ink triple line rubber stamp ,Without self ink triple line rubber stamp ,7,pieces,PO2GEM,10
4,Stamp rubber four line without self ink ,Stamp rubber four line without self ink ,10,pieces,PO2GEM,10
5,No self ink rubber stamp five line ,No self ink rubber stamp five line ,1,pieces,PO2GEM,10
6,Six line rubber stamp without self ink ,Six line rubber stamp without self ink ,4,pieces,PO2GEM,10
7,Round rubber stamp without self ink ,Round rubber stamp without self ink ,7,pieces,PO2GEM,10
