Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Provn of Fd Heating Sys,Specification att Annx I,40,Annx I,epo_XV,60
2,Provn of Chimney,Specification att  Annx I,40,Annx I,epo_XV,60
3,Provn of Duct,Specification att Annx I,40,Annx I,epo_XV,60
4,User Maual and Operating Manual,Specification att Annx I,40,Annx I,epo_XV,60
5,Provn of Tool Set,Specification att  Annx I,40,Annx I,epo_XV,60
