Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Hemodylis Kit,As per Demand,400,pieces,purchasedharpur,15
2,Jelly USG,As per Demand,2000,pieces,purchasedharpur,15
3,Oxygen Mask,As per Demand,15000,pieces,purchasedharpur,15
4,Yellow tips,As per Demand,200000,pieces,purchasedharpur,15
5,ECG Lead,As per Demand,1000,pieces,purchasedharpur,15
