Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
102,S Cholesterol Kit 5 into 11,S Cholesterol Kit 5 into 11,3,No,kalariyapm22,30
103,Serum Triglyceride 5 into 11 slas 5 into 4,Serum Triglyceride 5 into 11 slas 5 into 4,3,No,kalariyapm22,30
104,Bilirubin Total 5 into 22 slas 5 into 6 point 8,Bilirubin Total 5 into 22 slas 5 into 6 point 8,2,No,kalariyapm22,30
105,Bilirubin Direct 5 into 22 slas 5 into 6 point 8,Bilirubin Direct 5 into 22 slas 5 into 6 point 8,2,No,kalariyapm22,30
106,Urea Kit 5 into 22 slas 5 into 6 point 8,Urea Kit 5 into 22 slas 5 into 6 point 8,3,No,kalariyapm22,30
107,Creatinine Kit  5 into 30 slas 5 into 10,Creatinine Kit  5 into 30 slas 5 into 10,3,No,kalariyapm22,30
108,Sgpt Kit 5 into 22 slas 5 into 11 point 7,Sgpt Kit 5 into 22 slas 5 into 11 point 7,3,No,kalariyapm22,30
109,Uric Acid 5 into 11 slas 5 into 4,Uric Acid 5 into 11 slas 5 into 4,2,No,kalariyapm22,30
110,Stromatolyser 500 Ml,Stromatolyser 500 Ml,4,No,kalariyapm22,30
111,Cell Pack ,Cell Pack ,4,No,kalariyapm22,30
112,Cellclean,Cellclean,2,No,kalariyapm22,30
113,Rc Glycopyrrolate 25 plus Formoterol12 plus Budesonide 400,Rc Glycopyrrolate 25 plus Formoterol12 plus Budesonide 400,24,Bott,kalariyapm22,30
114,Rc Budesonide 400,Rc Budesonide 400,1000,No,kalariyapm22,30
115,Oint Heparin 15 Gm Thrombophob,Oint Heparin 15 Gm Thrombophob,20,No,kalariyapm22,30
