Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,COMBAT GAUGE 10 X 10 CM     QUIKCLOT ,COMBAT GAUGE 10 X 10 CM     QUIKCLOT ,5,nos,sanjitbnk,16
2,CHITOSAN HEMOSTATIC DRESSING  8 X 8 CM,CHITOSAN HEMOSTATIC DRESSING  8 X 8 CM,9,nos,sanjitbnk,16
3,CHEST  SEAL HYFIN ,CHEST  SEAL HYFIN ,5,nos,sanjitbnk,16
4,WATERJEL BURN DRESSING  10 X 10,WATERJEL BURN DRESSING  10 X 10,5,nos,sanjitbnk,16
5,SURVIVAL BLANKET LARGE ,SURVIVAL BLANKET LARGE ,3,nos,sanjitbnk,16
