Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Hyd Oil Servo Ultra KB10 or Hylub 310 KB or MAK CD10,Hyd Oil Servo Ultra KB10 or Hylub 310 KB or MAK CD10,420,Ltrs,oc-1030iespl,30
2,Mahindra Maxmile Ultracool,Mahindra Maxmile Ultracool,50,Ltrs,oc-1030iespl,30
3,Engine Oil OW 16,Engine Oil OW 16,10,Ltrs,oc-1030iespl,30
4,Gear Oil 75W MGGO,Gear Oil 75W MGGO,10,Ltrs,oc-1030iespl,30
5,DEF Gulf Add Blue Mak,DEF Gulf Add Blue Mak,2090,Ltrs,oc-1030iespl,30
6,DEF JCB,DEF JCB,630,Ltrs,oc-1030iespl,30
7,DEF Maxclean Mahindra,DEF Maxclean Mahindra,1390,Ltrs,oc-1030iespl,30
