Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
40,Supply only in repair Thermostat 0-75 Degree as per exiting size as per OEMs specifications complete all as specified and directed,Supply only in repair Thermostat 0-75 Degree as per exiting size as per OEMs specifications complete all as specified and directed,100,Each,gekkdaf,180
41,"Supply only in repair Heating clement 1.5 KW, as per OEMs specifications all as specified and directed","Supply only in repair Heating clement 1.5 KW, as per OEMs specifications all as specified and directed",50,Each,gekkdaf,180
42,"Supply only in repair Heating element 2 KW, as per OEMs specifications all as specified and directed","Supply only in repair Heating element 2 KW, as per OEMs specifications all as specified and directed",50,Each,gekkdaf,180
43,Supply only Indicator lamp with flexibe copper wire of suitable size Red by Green,including taking down of defective indicator lamp complete all as specified and directed.,20,Each set of two,gekkdaf,180
44,Supply and fixing PVC Connection with steel reinforced pipe for hot water connection of Size 18 inches x 1 by 2 inches,including rubber washers including taking down of defective blade complete all as specified and directed,40,Each,gekkdaf,180
45,"Supply only Apperture plate SS suitable for 25 by 50 Itrs geyser along with rubber gasket, nuts, bolts, etc",as per OEMs specifications complete all as specified and directed,40,Each,gekkdaf,180
46,Supply and fixing in repairs plug top 15 by 16 Amps suitable for geyser socket outlet complete all as specified and as directed,Supply and fixing in repairs plug top 15 by 16 Amps suitable for geyser socket outlet complete all as specified and as directed,40,Each,gekkdaf,180
47,"Supply and Fixing  in repair stop valve but fancy type, chromium plated, screwed down CP of size 15 mm fancy type complete all as specified and directed.","Supply and Fixing  in repair stop valve but fancy type, chromium plated, screwed down CP of size 15 mm fancy type complete all as specified and directed.",60,Each,gekkdaf,180
48,"Supply and Fixing in repair bib taps, cast copper alloy with butterfly handle, screwed down, screwed for iron pipe",or for brass ferrule and fixed for bib tap 15 mm dia fancy type all as specified and as directed.,60,Each,gekkdaf,180
49,"Supply and Fixing of solar collector plate panel as per existing size, specification and make of capacity upto 200 LPD", incl all accessories complete all as specified and as directed by Engr-in-charge,4,Each,gekkdaf,180
50,"Supply and Fixing of solar water heater tank as per existing size, specification and make of capacity upto 300 LPD",inci all accessories complete all as specified and as directed by Enginner-in-charge.,4,Each,gekkdaf,180
51,"Supply and Fixing of CIMFR certified LED fiame proof batten suitable for single T8 tube of 20 Watt, IP 65 protected","including 1 x 20 W LED tube 240 Volt, recommended for Gas by Vapour group of ilA and TIB and Zone 182, complete including connecting with PVC insulated multi stranded copper flexible cable 0.5 sqmm three core",20,Each,gekkdaf,180
52,"Supply and Fixing CIMFR certified LED flame proof bay light, 60 watt, Well glass in die cast Al housing with heat resistant toughened glass, IP 65 protected. 240 Volt,","PF-0.90, System Luminous efficacy -100Lm by W, Recommended for Gas/Vapour group of IIA and IIB and Zone 1 and 2 complete including connecting with PVC insulated multi stranded copper flexible cable 0.5 sqmm three core",8,Each,gekkdaf,180
53,"Supply and Fixing of Flame proof weather proof rotary switch with cable termination box in LM 6 aluminium allcy housing single Pole 16 Amp, 250 volts",complete ali as specified and as directed  Make- Sudhir by  Shyam Switchgears Pvt ltd.,24,Each,gekkdaf,180
54,"Supply and Fixing of Flame proof-weather proof switch socket and plug combined 16 A, 250 V 2P plus Earth", with cable termination in LM 6 aluminium alloy housing with plug complete all as directed.Make - Sudhir by Shyam Switchgears Pvt ltd,10,Each,gekkdaf,180
55,"Supply and Fixing of Flame proof weather proof switch socket and plug combined 32 A, 500 V 4P plus Earth",with cable termination in LM 6 aluminium alloy housing with plug complete all as directed Make - Sudhir by Shyam,5,Each,gekkdaf,180
56,"Supply and Fixing of flame proof weather proof metallic hose conduit 3 by 4 inches dia, M20 by 3 by 4 inches conduit MxM by FM x M by Fx F 3 by 4 inches dia 300 mm long",incl complete all as specified and as directed. Make - Sudhir by  Shyam Switchgears Pvt ltd,5,Each,gekkdaf,180
57,"Supply and Fixing of flame proof weather proof metallic hose conduit 3 by 4 inches dia, M20 by 3 by 4 inches conduit MxM by FMxMFxF 3 by 4 inches dia 500 mm long",complete all as specified and as directed. Make - Sudhir by Shyam Switchgears Pvt ltd,5,Each,gekkdaf,180
58,"Taking down copper by aluminium point wiring light, fan, socket or power complete, including fixture and fittings","such as switches, ceiling roses, pendants, regulators, sockets, light fitting etc. removing materials to store for keeping in safe custody or for taking credit ,credit for above items should be made as per conditions separately and making good disturbed surfaces of walls, floors, etc.",375, Point,gekkdaf,180
59,Supply and Fixing for concealed conduit for one light point wiring with 1.5 Sqmm nominal cross-sectional area PVC insulated unsheathed single core copper cable working voltage 1100 volts grade,"conforming to IS-694 with stranded copper conducter in and including PVC conduit of adequate size with all accessories including cutting chases and making good the disturbed surface to its original specification including MS sunk box, 3mm thick hylum sheet top cover fixed by means of brass machine screw and cap washer including size 1.5 sq mm nominal cross sectional area PVC insulated unsheathed single core multistranded copper conductor cable as earth continuity conductor connected to main switches by DBs or common earth dolly complete all as specified and directed for the following",90,Point ,gekkdaf,180
