Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Design Engineering Inspection Testing Supply of FLP Motor driven Hydraulic variable suction CNG Booster Compressor with canopy  having  Avg flow capacity of 400 SCMH,Design Engineering Inspection Testing Supply of FLP Motor driven Hydraulic variable suction CNG Booster Compressor with canopy  having  Avg flow capacity of 400 SCMH as per tender document,30,NOS,con3.hpcl.rj,365
2,LCV unloading post with Coriolis Mass Flow meter 4 inch Dial size Pressure gauge,LCV unloading post with Coriolis Mass Flow meter 4 inch Dial size Pressure gauge as per tender document,30,NOS,con3.hpcl.rj,365
3,Installation and Commissioning at site  along with field Performance Acceptance Test,Installation and Commissioning at site  along with field Performance Acceptance Test as per tender document,30,NOS,con3.hpcl.rj,365
4,Operation charges for 1st year I e during  Warranty period,Operation charges for 1st year I e during  Warranty period as per tender document,27375,No of shift,con3.hpcl.rj,365
5,Comprehenesive Maintenance Charges for 1st year after completion of warranty period,Comprehenesive Maintenance Charges for 1st year after completion of warranty period as per tender document,360,Machine Months,con3.hpcl.rj,365
6,Comprehensive Maintenance charges for 2nd year I e after completion of 1st year post warranty,Comprehensive Maintenance charges for 2nd year I e after completion of 1st year post warranty as per tender document,360,Machine Months,con3.hpcl.rj,365
7,Comprehensive Maintenance charges for 3rd year I e after the completion of 2nd year post warranty,Comprehensive Maintenance charges for 3rd year I e after the completion of 2nd year post warranty as per tender document,360,Machine Months,con3.hpcl.rj,365
8,Comprehensive Maintenance charges for 4th year I e after the completion of 3rd year post warranty,Comprehensive Maintenance charges for 4th year I e after the completion of 3rd year post warranty as per tender document,360,Machine Months,con3.hpcl.rj,365
