Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Toner Cartridge Model Xerox B8170,Toner Cartridge Model Xerox B8170,2,Nos,Bl@1512,15
2,Toner Cartridge Sharp MX 312AT,Toner Cartridge Sharp MX 312AT,1,Nos,Bl@1512,15
3,Canon Pixma Ink No 70 four Colour,Canon Pixma Ink No 70 four Colour,2,Nos,Bl@1512,15
4,HP Laserjet 12A Toner Cartridge,HP Laserjet 12A Toner Cartridge,2,Nos,Bl@1512,15
5,Brother Cartridge 2570 XL,Brother Cartridge 2570 XL,2,Nos,Bl@1512,15
