Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Material and labour for asphalt base 30 x 19 mtr,Material and labour for asphalt base 30 x 19 mtr,570,Sqmt,records@789,120
2,Synthetic all weather acrlylic surface ultra cushion 8 layer,Synthetic all weather acrlylic surface ultra cushion 8 layer,570,sqmt,records@789,120
3,Volleyball court accessories complete with supply and fixing,Volleyball court accessories complete with supply and fixing,1,Nos,records@789,120
4,volleyball refree chair,volleyball refree chair,1,Nos,records@789,120
5,volleyball scoreboard electric 4 feet by 3 feet,volleyball scoreboard electric 4 feet by 3 feet,1,Nos,records@789,120
6,chain link fencing,chain link fencing,300,Sqmt,records@789,120
