Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,M and L wiring with two single core copper conductor FRLS of size 1 point 5 sqmm ,M and L wiring with two single core copper conductor FRLS of size 1 point 5 sqmm ,120,Per Point,ageem@sevoke,45
2, S and F piano switch single pole 5 Amp , S and F piano switch single pole 5 Amp ,120,Each,ageem@sevoke,45
3,S and F ceiling rose surface PVC 25mm by 50mm size with three terminals,S and F ceiling rose surface PVC 25mm by 50mm size with three terminals,120,Each,ageem@sevoke,45
4,S and F electronic step regulator suitable for ceiling fan  1200 or 1400 sweep,S and F electronic step regulator suitable for ceiling fan  1200 or 1400 sweep,120,Each,ageem@sevoke,45
5,Fixing charge of fan to roof with connecting wire and Cost of making good ,Fixing charge of fan to roof with connecting wire and Cost of making good ,679,Each,ageem@sevoke,45
