Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,Hard and Soft white Board ,Size 03 x 04 Feet ,1,Nos,TSS212@,15
2,Steel Almirah with Steel  Door ,H X W X D 7 x3 x 1.5 and 06 x rack ,1,Nos,TSS212@,15
3,Movable Chair ,Seat Hight 45 to 55 cm Weight capacity 150kg,3,Nos,TSS212@,15
4,Banner in Acrylic sheet ,size 06 x 08 feet Full HD Print ,1,Nos,TSS212@,15
5,Steel Almirah with Glass Door ,H X W X D 7 x3 x 1.5 and 06 x rack ,1,Nos,TSS212@,15
