Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
1,ULTRASONIC REPELLENT RAT GUARD FOR SHEDS,AS PER SAMPLE APPROVED,16,pieces,hc@351fsd,15
2,MICE TRAP BOX,AS PER SAMPLE APPROVED,20,pieces,hc@351fsd,15
3,MICE STICKING PAD,AS PER SAMPLE APPROVED,50,pieces,hc@351fsd,15
4,REPELLENT SPRAY BOTTLE,AS PER SAMPLE APPROVED,20,pieces,hc@351fsd,15
5,AIR CONDITIONER ,AS PER ROOM SIZE,1,pieces,hc@351fsd,15
