Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
52,MCB DB 8 Way SPN ,MCB DB 8 Way SPN ,6,Nos,parikshit_CK,45
53,MCB TPN 63 Amps,MCB TPN 63 Amps,6,Nos,parikshit_CK,45
54,MCB SPN 40 Amp,MCB SPN 40 Amp,12,Nos,parikshit_CK,45
55,Insulation Tape 1 point 8 cm width and 7 Point 5 m long,Insulation Tape 1 point 8 cm width and 7 Point 5 m long,75,Nos,parikshit_CK,45
56,No 8 into 19 CSK Screw Full Threaded ,No 8 into 19 CSK Screw Full Threaded ,15,Pkt,parikshit_CK,45
57,No 8 into 32 CSK Screw Full Threaded ,No 8 into 32 CSK Screw Full Threaded ,15,Pkt,parikshit_CK,45
58,No 8 into 50 CSK Screw Full Threaded ,No 8 into 50 CSK Screw Full Threaded ,15,Pkt,parikshit_CK,45
59,No 8 into 75 bolt and Nuts Full Threaded ,No 8 into 75 bolt and Nuts Full Threaded ,30,Pkt,parikshit_CK,45
60,Single Sleeping Bunk with Coir Mattress as per Appx D of TS,Single Sleeping Bunk with Coir Mattress as per Appx D of TS,120,Nos,parikshit_CK,45
61,Bed Side Locker Small as per Appx E of TS,Bed Side Locker Small as per Appx E of TS,120,Nos,parikshit_CK,45
62,Chair Writing Wooden as per Appx F of TS,Chair Writing Wooden as per Appx F of TS,12,Nos,parikshit_CK,45
63,Writing Table as per Appx F of TS,Writing Table as per Appx F of TS,12,Nos,parikshit_CK,45
64,Water Dispenser as per Appx F of TS,Water Dispenser as per Appx F of TS,6,Nos,parikshit_CK,45
65,Fire Extinguisher as per Appx F of TS,Fire Extinguisher as per Appx F of TS,12,Nos,parikshit_CK,45
